"id","name","address","email","username","url","uuid","ipv4","ipv6","mac","color","company","job","word","sentence","active","quantity","price","date","ean","isbn","code","category","status","note","optional"
"1222","杨文静","测试省示例市东城区星河路577号","user_tacqnurxtamh@example.test","user_dnekmmfaaquh","https://sample-wprcgmrr.example.test/dyhrnq","7fd4769c-b9f8-4027-81d9-321cc702e889","192.0.2.215","2001:db8:cc90:6ef5:f9a3:8df8:c2ed:8176","86:54:ea:93:d5:c8","#0f1f0c","示例海棠设计有限公司","项目经理","山林","星空，花园，河流。","false","5","-85.46","2024-02-28","6983101132754","9782247633760","SKU-gs-6136","B,quoted","active","a,""b""
c",""
"1224","许明","测试省示例市西城区明月街438号","user_wronnrljxtdd@example.test","user_vzypldzkndpx","https://sample-gohcvduv.example.test/zhubpw","f1c34543-e160-447c-aebf-944a3f7ee204","203.0.113.122","2001:db8:133c:ce53:c563:98d9:c919:f26d","2e:d6:59:36:3f:44","#901420","示例青山文创有限公司","测试工程师","云影","花园，窗台，星空。","false","8","-6.26","2024-02-29","8800096126217","9789542699057","SKU-pp-1299","B,quoted","active","a,""b""
c","optional"
"1226","钱明","测试省示例市东城区样本大道297号","user_yshqrvbkcvcy@example.test","user_hrckyjzxbplj","https://sample-wweqjhzn.example.test/vtbmzt","b96a57ec-456f-4afb-940b-49e046c2fe5a","198.51.100.251","2001:db8:7e44:6bd8:7a67:a755:49de:ccb6","a2:47:51:e9:85:02","#c3f8b7","示例晨光文创有限公司","运营专员","月色","长街，希望，月色。","false","5","-39.24","2024-03-02","3624550366064","9786130983741","SKU-dn-7388","A","active","a,""b""
c","optional"
"1228","赵知秋","测试省样本市新区青山路359号","user_vgnihdkxzmsc@example.test","user_wimxtdjiuoaw","https://sample-cpgphkfo.example.test/ssqgnc","3d456101-7d44-49af-bbdf-8acbdd46d816","198.51.100.240","2001:db8:5f43:4e1e:e09c:70ad:701c:0d46","a6:30:92:d0:7f:8b","#128bcf","示例青山信息有限公司","研究助理","时间","月色，海岸，远方。","false","5","-72.08","2024-03-02","9158483850474","9786594485300","SKU-yc-1510","C
line","active","a,""b""
c","optional"
"1230","周明","测试省示例市西城区样本大道266号","user_icnppgmohuwg@example.test","user_rshhnqsdyode","https://sample-tsipigcl.example.test/twjokm","d47800ad-a534-4cfe-88c0-d4bdef66c44f","198.51.100.82","2001:db8:5de3:8ee5:d96e:fa8b:294b:4074","b6:1f:d3:2f:a1:ac","#8acf7a","示例青山文创有限公司","研究助理","远方","山林，花园，果实。","false","1","-71.27","2024-02-28","6536771452853","9788248429357","SKU-jn-3992","A","active","a,""b""
c","optional"
"1232","叶雨桐","测试省样本市新区明月街202号","user_atjibnaocrmg@example.test","user_dtzugkspkvof","https://sample-ckuaybok.example.test/qhgefy","bd40b7db-dcff-4093-bcfa-9e5d85115ce9","192.0.2.83","2001:db8:95c3:bca6:37ef:c5f5:f098:8b43","c6:0a:6c:83:99:a4","#4b9981","示例绿洲文创有限公司","系统管理员","长街","月色，星空，灯火。","false","8","165.53","2024-02-29","4901788930564","9780598056122","SKU-hr-2551","B,quoted","active","a,""b""
c","optional"
"1234","赵若云","测试省示例市东城区青山路8号","user_dtigfowwuifh@example.test","user_jvlqbfnypsic","https://sample-zrkdksut.example.test/vpkvcp","455fc083-e6f0-4471-9eec-686ce139d093","203.0.113.239","2001:db8:1e46:acda:c245:3c29:8ab9:aede","ea:f0:32:fb:05:5f","#a7be93","示例晨光设计有限公司","运营专员","云影","果实，微风，时间。","true","9","255.08","2024-03-02","3832085181322","9784561658818","SKU-db-6043","A","active","a,""b""
c",""
"1236","张思远","测试省样本市新区青山路441号","user_lhqqqtorjacz@example.test","user_ujpabnmffptk","https://sample-mwsqrxre.example.test/sxmkqq","345acc47-21b4-485a-a3e2-381115471798","192.0.2.70","2001:db8:38d2:f0d2:fab0:4045:ea0f:5419","c6:b4:d2:56:eb:4b","#293557","示例明月科技有限公司","技术写作者","落叶","脚步，星空，微风。","false","3","-80.06","2024-02-28","6000413298173","9789955983033","SKU-sc-6305","B,quoted","active","a,""b""
c",""
"1238","郑知秋","测试省示例市东城区明月街339号","user_fxzmohdzgkbt@example.test","user_cfyagqpakfxf","https://sample-jftrtadh.example.test/iyxxgx","e3873a2f-dfb0-4c03-8903-95595354733c","203.0.113.218","2001:db8:55e3:900b:79c3:d126:0fcb:b4d0","76:73:63:3e:f2:c7","#eeabf8","示例明月文创有限公司","系统管理员","希望","窗台，春日，脚步。","false","2","137.52","2024-02-29","7200145395198","9785261783053","SKU-dn-5926","C
line","active","a,""b""
c","optional"
"1240","孙清和","测试省样本市新区明月街220号","user_lcywphhsnugh@example.test","user_lhjyrovbfehy","https://sample-ezssivgv.example.test/apqmwx","dceeb158-97ef-4935-a7e0-c694e107d04c","198.51.100.27","2001:db8:2f62:59bb:3bb1:d47b:9d94:01af","b6:d2:c8:c5:d6:94","#8528c1","示例明月文创有限公司","项目经理","时间","窗台，雨声，希望。","true","3","26.55","2024-03-01","5784774885777","9787493100271","SKU-qv-1263","C
line","archived","a,""b""
c","optional"
"1242","杨嘉宁","测试省样本市新区青山路889号","user_ttszwndyodex@example.test","user_gkaftvcsvzcy","https://sample-taekkygq.example.test/ppnwqs","5da96b69-36d8-4fe1-949e-4500576b2e9d","203.0.113.16","2001:db8:d7db:f3b1:4dae:d085:7049:bb03","fe:f4:dc:60:fb:8b","#131825","示例晨光科技有限公司","测试工程师","雨声","书页，希望，晨光。","false","4","-26.65","2024-02-29","7229445498002","9780901891839","SKU-pv-2164","C
line","active","a,""b""
c","optional"
"1244","黄子安","测试省示例市东城区样本大道399号","user_iaaplytipitk@example.test","user_oznxznrzsoup","https://sample-alkjxkjx.example.test/wfxqdc","79d9772a-283b-435e-8adf-4f78a0f36a86","198.51.100.106","2001:db8:fc4f:f6e6:0957:e794:4baf:bede","e2:66:ef:80:25:c5","#ecf635","示例海棠文创有限公司","摄影师","花园","灯火，落叶，青石。","false","8","285.28","2024-03-02","4912590914048","9789507570902","SKU-ze-0991","A","active","a,""b""
c","optional"
"1246","李晓月","测试省样本市新区星河路482号","user_eafzulonklst@example.test","user_nejbeixyflaw","https://sample-dvycualc.example.test/cpulqg","64782293-3f58-4bcc-9acc-623d90b855b1","198.51.100.144","2001:db8:ecf3:ddf2:a877:5f1e:3aae:4cd7","be:48:b0:89:a7:5b","#96bab7","示例青山信息有限公司","研究助理","希望","窗台，晨光，海岸。","true","9","-83.66","2024-02-29","5306622713058","9780650075887","SKU-ew-6093","C
line","active","a,""b""
c","optional"
"1248","黄晓月","测试省示例市西城区青山路871号","user_zegtqumvglxk@example.test","user_gwikswkemrjq","https://sample-vyoirlij.example.test/xcapma","60e50f88-e534-4a44-8327-0b81d4372e41","198.51.100.229","2001:db8:3dcd:2de2:ce1a:0b84:5c32:ffe8","be:6d:99:a4:c1:72","#907c0b","示例海棠科技有限公司","软件工程师","脚步","旅程，青石，灯火。","false","2","257.04","2024-03-01","9187901582857","9785257567339","SKU-ho-5806","C
line","archived","a,""b""
c","optional"
"1250","孙雨桐","测试省示例市东城区明月街666号","user_ykjocogonmdc@example.test","user_yhgbqwmykgzz","https://sample-hprsxudt.example.test/vdojkf","55625ede-1446-43ef-88ce-21c53815cafb","192.0.2.138","2001:db8:f09e:8d86:0711:1a76:89c6:55c1","56:10:b1:a3:5b:02","#b2a959","示例云帆科技有限公司","系统管理员","海岸","落叶，时间，青石。","false","6","32.66","2024-03-02","5026980583253","9780298004508","SKU-ku-1494","C
line","archived","a,""b""
c","optional"
"1252","叶知秋","测试省样本市新区星河路706号","user_sdcyeulpljmq@example.test","user_aoblezcnofzc","https://sample-uwcwcjua.example.test/bcvidd","9d59ff69-3e65-4340-a2be-34aabb91ddbc","192.0.2.185","2001:db8:c1af:7dd7:fbbf:19ad:e28d:8c96","36:32:b5:6b:63:4a","#d2d2ea","示例海棠文创有限公司","数据分析师","河流","落叶，长街，故事。","true","6","-112.59","2024-02-29","2247790510588","9783683688956","SKU-mb-1584","B,quoted","active","a,""b""
c","optional"
"1254","郑雨桐","测试省示例市东城区星河路803号","user_bigufyihyoxn@example.test","user_mmukhmymjgyy","https://sample-yhkntaqb.example.test/aqffhh","75374310-14d7-4694-b79f-5b78421c6b5a","198.51.100.31","2001:db8:1d01:19bb:89b8:d8c8:72e1:7ccc","ae:4a:7f:ac:9b:67","#d58f67","示例绿洲信息有限公司","测试工程师","窗台","时间，时间，书页。","false","3","-25.62","2024-03-01","5522629386778","9787799266367","SKU-sa-3184","C
line","active","a,""b""
c",""
"1256","林星辰","测试省示例市东城区样本大道579号","user_zeyuinexnvof@example.test","user_erfcqfkbnhoi","https://sample-bvnqazsq.example.test/xcgpti","d9de469c-d6c5-4c41-8594-9b423ba0e79c","192.0.2.177","2001:db8:80a8:c6b2:1e93:d88f:419f:b3bf","22:ed:18:0e:2a:fc","#ad95d5","示例云帆科技有限公司","研究助理","故事","长街，脚步，云影。","true","1","-105.35","2024-03-01","5830278392843","9780296139240","SKU-co-4307","B,quoted","active","a,""b""
c","optional"
"1258","张思远","测试省示例市东城区样本大道51号","user_huarawzqtemr@example.test","user_gkcxkigkfgxw","https://sample-xvafgyxn.example.test/apwedx","64b826bc-cfab-4675-b761-a54181c23264","203.0.113.64","2001:db8:845a:c674:1484:bf5d:4c59:20d3","f2:68:2e:c4:1f:42","#707a32","示例星河设计有限公司","测试工程师","旅程","书页，远方，海岸。","false","1","193.49","2024-02-28","6766787362413","9784449293964","SKU-fk-3598","B,quoted","archived","a,""b""
c","optional"
"1260","杨小川","测试省示例市东城区青山路290号","user_dvzzhoifrywx@example.test","user_ulmovykqezbv","https://sample-ftqhnbzc.example.test/wlrlpd","01451b96-8945-4ddb-8a74-6f3602a59505","203.0.113.89","2001:db8:b7f6:cf33:7d3c:73de:3ebd:0367","82:4e:e3:3e:e0:5f","#dd0d94","示例海棠设计有限公司","研究助理","微风","远方，河流，落叶。","true","6","136.68","2024-03-01","6125323348746","9780040090971","SKU-pq-1944","B,quoted","active","a,""b""
c","optional"
"1262","郑雨桐","测试省样本市新区星河路87号","user_qgebirouigik@example.test","user_pyukpfmylisg","https://sample-kwyyfbei.example.test/sanomu","6078e922-5b90-44fa-a206-686ee0a97c8a","192.0.2.18","2001:db8:59bd:f397:e783:ab2a:ab3d:fb83","5e:fe:3d:2e:28:6f","#0c82ee","示例远航文创有限公司","运营专员","青石","山林，春日，旅程。","false","4","253.69","2024-02-29","7929830360449","9789511609308","SKU-fa-1730","C
line","active","a,""b""
c",""
"1264","吴思远","测试省示例市东城区星河路352号","user_ulcpljssihry@example.test","user_mqigsniemumw","https://sample-xmkfzbqa.example.test/ckrqlg","d24df47f-e12d-4e53-b3f4-58cdacd404bf","203.0.113.131","2001:db8:8ea0:e218:a9f8:c62d:082d:cc37","ee:3e:af:3c:01:bc","#e11441","示例绿洲设计有限公司","测试工程师","故事","远方，落叶，时间。","false","9","273.11","2024-02-28","6792374445078","9780697491527","SKU-km-9057","B,quoted","archived","a,""b""
c","optional"
"1266","林小川","测试省示例市东城区星河路333号","user_wuhvwhqocdgx@example.test","user_lgoohfmhdgir","https://sample-rliweouw.example.test/wvvdcf","238f55a3-c054-4cff-b716-d8d498a69ce7","192.0.2.162","2001:db8:f452:31c8:6a9d:a0a0:a039:cebc","c6:2a:84:36:4f:de","#2728be","示例星河信息有限公司","研究助理","山林","星空，旅程，果实。","false","2","214.87","2024-03-01","2469005213514","9784562426409","SKU-rb-1439","A","active","a,""b""
c",""
"1268","周子安","测试省示例市东城区青山路807号","user_upxffmuofkgh@example.test","user_znapruikyged","https://sample-owlagigl.example.test/zvrzpv","32e721b9-9674-43c1-b048-7f2a0676d967","198.51.100.169","2001:db8:b3f0:f1ec:b89f:15e8:7c9b:211a","a6:c2:c7:c2:65:25","#ea20ea","示例晨光科技有限公司","园艺师","时间","果实，希望，青石。","true","7","289.91","2024-02-28","1276665064582","9787913938620","SKU-ui-9844","C
line","active","a,""b""
c","optional"
"1270","叶明","测试省样本市新区样本大道872号","user_kagtwqbflokm@example.test","user_pfcdfgfdcuyg","https://sample-pakhpkrl.example.test/ctfeie","01a27356-c9c3-4440-ba53-35670b7c0313","203.0.113.199","2001:db8:62cd:5b8b:fba0:bba4:acbc:a66d","02:1d:e3:c5:d7:a6","#e0d943","示例星河文创有限公司","摄影师","河流","山林，故事，星空。","false","1","43.04","2024-03-02","7814268361178","9786519358894","SKU-pt-7991","A","archived","a,""b""
c","optional"
"1272","郑嘉宁","测试省示例市东城区青山路956号","user_sbcqegowcupp@example.test","user_mrzrjkwkauxr","https://sample-htnriwtw.example.test/gtehct","3e154a4a-0016-448d-a88d-731c364c2ec8","198.51.100.133","2001:db8:3bd9:1e5d:e633:c77b:efcf:a6ff","a2:40:40:45:f0:fb","#e965c6","示例青山设计有限公司","系统管理员","海岸","故事，脚步，月色。","false","6","5.65","2024-02-29","4910577884360","9789688375754","SKU-lf-5911","C
line","active","a,""b""
c","optional"
"1274","周小川","测试省示例市西城区星河路811号","user_amjqgnshlucn@example.test","user_uryriglxhmmp","https://sample-wsulfpkh.example.test/kpqnkr","562cc1ce-1f45-4fc6-ad82-dec82fa9a56a","203.0.113.68","2001:db8:387e:e7ef:69ae:6f9d:c2f7:fbc3","ea:db:4f:3b:e2:0e","#f446cb","示例海棠信息有限公司","数据分析师","时间","果实，海岸，星空。","false","5","24.20","2024-02-28","2788939506784","9785693022928","SKU-qd-5552","C
line","active","a,""b""
c","optional"
"1276","叶小川","测试省示例市西城区星河路781号","user_bdhzhgmpmbsq@example.test","user_vbzesvftyqeo","https://sample-pfmtxule.example.test/asnqao","40b20dc4-d692-4e76-85f5-1d54bb8f74e9","203.0.113.166","2001:db8:82f6:4fec:5368:affb:db13:bc17","62:32:fc:e8:23:b2","#b3bf8b","示例晨光文创有限公司","园艺师","雨声","果实，窗台，云影。","false","7","69.42","2024-03-01","5637880416376","9782824832715","SKU-cr-9072","B,quoted","archived","a,""b""
c","optional"
"1278","林子安","测试省样本市新区样本大道795号","user_kouwngvfcltr@example.test","user_bqeudutuizkj","https://sample-wrqmhfhf.example.test/cfwvaf","35c5d694-718e-49c4-b663-7b23a462d1aa","203.0.113.215","2001:db8:9eab:0551:7eb1:78c5:4249:9825","c6:25:99:a4:e4:52","#7ee2f4","示例绿洲文创有限公司","系统管理员","青石","雨声，脚步，书页。","false","1","44.42","2024-02-29","0365246573351","9782310594806","SKU-cf-5804","C
line","active","a,""b""
c","optional"
"1280","郑若云","测试省样本市新区青山路368号","user_gucovksiknjy@example.test","user_ifotxyplhmur","https://sample-bjoowhpu.example.test/duqxsn","cdb08d11-517d-4c1c-9386-0d29aeadeb78","198.51.100.240","2001:db8:9473:b438:84bb:2455:1dc9:9a0c","0a:e4:1e:49:e9:1b","#602bc8","示例明月设计有限公司","项目经理","晨光","海岸，山林，晨光。","false","9","-59.34","2024-02-28","3743826294358","9787868653920","SKU-xh-1513","B,quoted","active","a,""b""
c","optional"
"1282","叶若云","测试省样本市新区星河路783号","user_vplkegezduve@example.test","user_cjmsousubcqd","https://sample-wotjotcr.example.test/kgwwpb","3a9e21aa-eaa8-4a1b-9e1c-9149fd2fefc7","198.51.100.179","2001:db8:4ded:931c:d870:80b1:3b7b:620f","d6:02:21:40:c2:3b","#71d22e","示例海棠文创有限公司","项目经理","青石","果实，希望，故事。","true","3","-87.02","2024-03-01","6146011703999","9784214888654","SKU-yz-3430","C
line","active","a,""b""
c","optional"
"1284","吴晓月","测试省示例市西城区明月街109号","user_mrnnixbiufns@example.test","user_aawxsbemhacz","https://sample-wxhmcrxk.example.test/bumtpb","4ee8dd28-fa87-4496-8d00-05a1fc502e04","192.0.2.125","2001:db8:f626:c28f:3fd2:d803:3fcd:5660","96:5b:79:4d:83:fe","#c6e56a","示例青山设计有限公司","运营专员","灯火","晨光，灯火，微风。","false","6","113.33","2024-03-02","1285721890171","9784104456673","SKU-ao-7012","B,quoted","active","a,""b""
c","optional"
"1286","黄清和","测试省示例市西城区明月街63号","user_uuemrjpajfqc@example.test","user_kbtfgcgxvlow","https://sample-pxzaehod.example.test/vqequd","17815173-dfce-47a0-8d0b-b32d97f80cc8","203.0.113.187","2001:db8:0673:bdfc:7298:9a3d:6725:61b4","8a:b4:f5:16:ad:56","#500bf4","示例星河文创有限公司","系统管理员","晨光","河流，月色，时间。","false","7","290.99","2024-02-28","5420706198521","9780525445784","SKU-ex-3313","A","archived","a,""b""
c","optional"
"1288","许思远","测试省示例市西城区星河路436号","user_zuwfgpapephu@example.test","user_zecnntdjkqbk","https://sample-japindys.example.test/ctitpv","00deb7ab-b470-41c6-a016-101364b64806","192.0.2.160","2001:db8:98a0:0598:f378:43e1:3eb9:11c5","26:5d:cd:02:69:55","#9b99d3","示例明月科技有限公司","软件工程师","花园","脚步，脚步，春日。","false","9","6.15","2024-03-01","6379641992550","9782849969366","SKU-ff-6090","A","active","a,""b""
c","optional"
"1290","孙子安","测试省样本市新区明月街951号","user_walwfrzlmoaf@example.test","user_lcpijetkictz","https://sample-elpopsqf.example.test/dsvsdn","6560ae8c-dedc-4b8f-b04b-a388b5d63668","198.51.100.150","2001:db8:6105:71a3:60af:1c89:7692:2e2b","c6:f0:0e:73:9c:41","#363a4a","示例绿洲信息有限公司","测试工程师","山林","微风，青石，河流。","true","6","237.79","2024-03-02","9744223602009","9785005650269","SKU-no-3071","B,quoted","archived","a,""b""
c","optional"
"1292","黄明","测试省示例市西城区星河路112号","user_dzogkelvmrta@example.test","user_vrdgtmkmfxsn","https://sample-iafkjrqq.example.test/mmghsg","b6405f63-f0fe-42b4-8283-7acf29e6dccc","203.0.113.57","2001:db8:3383:e754:9553:c773:dad7:6b7e","c2:ba:18:f1:5d:94","#fa215e","示例绿洲文创有限公司","研究助理","山林","晨光，花园，云影。","false","4","-22.35","2024-03-02","9724210450448","9786094517334","SKU-lf-4337","B,quoted","active","a,""b""
c","optional"
"1294","刘小川","测试省样本市新区明月街496号","user_cgimmymkbxcz@example.test","user_zsbgelutvgvv","https://sample-ykvtpkzs.example.test/ptnglt","b94cb248-34e5-465e-8ba5-30783a638732","198.51.100.100","2001:db8:d24b:e573:fe8a:7ac4:b219:e2d7","22:89:d3:d4:7e:fe","#47cc17","示例晨光设计有限公司","数据分析师","旅程","长街，晨光，花园。","false","6","-50.72","2024-02-29","0460586702314","9782092369951","SKU-lh-9310","B,quoted","active","a,""b""
c","optional"
"1296","杨明","测试省样本市新区星河路377号","user_yednghbybell@example.test","user_jzmaatciztke","https://sample-ijlwmiid.example.test/gzsdqf","64d20461-d5f0-4501-90d5-c385010d93c8","203.0.113.101","2001:db8:596b:3af9:4088:7170:9203:5e89","3e:2f:f4:ef:fd:1c","#19ec77","示例明月文创有限公司","测试工程师","云影","书页，河流，时间。","false","1","-27.91","2024-02-28","7369401550143","9785163138609","SKU-ud-8889","B,quoted","active","a,""b""
c","optional"
"1298","刘明","测试省样本市新区星河路826号","user_eakayocpbwes@example.test","user_qtydnfkysokn","https://sample-tjvcgbig.example.test/olavou","c54a9e69-30fe-4d98-9a9b-e64fc43de755","198.51.100.136","2001:db8:9764:3df6:948c:4007:c14e:863d","82:4a:60:8c:74:bb","#b19123","示例星河文创有限公司","研究助理","晨光","书页，青石，旅程。","false","7","-40.43","2024-03-01","9797691138105","9783541009244","SKU-lj-1834","C
line","active","a,""b""
c",""
"1300","钱文静","测试省样本市新区明月街153号","user_wbylmlzenpfb@example.test","user_lnfuwingkgnj","https://sample-jbjxvvql.example.test/kqolhu","1d2bcb80-e3ea-4ce9-9654-1df81bd082df","203.0.113.94","2001:db8:c782:9e81:3af7:db05:4f00:7918","12:a9:bd:41:6b:be","#f9d0f1","示例云帆设计有限公司","园艺师","脚步","远方，希望，书页。","true","4","165.71","2024-03-01","5295796307685","9782385681807","SKU-ml-6116","A","active","a,""b""
c","optional"
"1302","吴晓月","测试省示例市西城区样本大道478号","user_mjvgjooniicg@example.test","user_pbjlkusurnix","https://sample-eazuanpk.example.test/aneaks","ac325ead-dccc-4aa9-a52d-bc0a0dcb2829","192.0.2.74","2001:db8:da9a:4fd7:4382:7d88:1868:e2c1","06:1f:43:54:12:52","#081781","示例星河信息有限公司","项目经理","脚步","星空，希望，旅程。","true","3","182.20","2024-02-29","8666422508023","9787503821523","SKU-zu-2154","A","active","a,""b""
c","optional"
"1304","刘明","测试省示例市西城区明月街362号","user_uyjtyvupplmh@example.test","user_mqjiedpbykew","https://sample-qnjaknmq.example.test/fbjatm","7c4ffcb0-e194-4760-9975-c62765d4c251","203.0.113.107","2001:db8:048c:eff8:ade0:8c1f:c405:462b","ea:d9:fa:91:a7:9a","#5d0886","示例远航设计有限公司","测试工程师","脚步","时间，青石，云影。","true","9","-45.78","2024-02-29","9397519551545","9785910022496","SKU-fl-6725","A","active","a,""b""
c","optional"
"1306","孙思远","测试省示例市东城区样本大道406号","user_crcgiyezazgx@example.test","user_vgrkqzvvknww","https://sample-wwdadeup.example.test/qzexjq","59cafa84-8d6d-46b0-8944-2c362fdf9961","192.0.2.20","2001:db8:5c60:5268:9e5d:cb5b:9487:2ad8","f2:c8:b2:92:b6:16","#79376c","示例明月信息有限公司","插画师","希望","灯火，海岸，雨声。","false","9","-84.87","2024-03-01","5410404403980","9789595388137","SKU-ta-7463","B,quoted","active","a,""b""
c","optional"
"1308","郑雨桐","测试省样本市新区样本大道815号","user_suctaobjneuf@example.test","user_captbioszzoc","https://sample-hdkgngtv.example.test/zpfanx","5c6eceb8-062f-47bc-9596-dc11159c010f","198.51.100.41","2001:db8:bd16:d0c4:52ff:afe2:da75:5a5b","5a:82:f8:79:84:a4","#c9c3a4","示例云帆设计有限公司","产品设计师","灯火","故事，晨光，落叶。","false","6","-87.62","2024-02-29","7519532509651","9788229153790","SKU-bz-9075","C
line","active","a,""b""
c","optional"
"1310","许小川","测试省示例市西城区明月街656号","user_tyidrzbjwtkv@example.test","user_utmujvcnrqpf","https://sample-ebfvzbcd.example.test/ipvsac","f2e0403e-5b98-4368-bf59-2ed760210c44","198.51.100.187","2001:db8:1100:be5c:e279:d48c:62f2:6995","c2:b5:8f:0f:51:47","#da5c14","示例晨光科技有限公司","园艺师","青石","远方，时间，希望。","true","3","205.66","2024-02-29","6918213591564","9787422637861","SKU-li-4563","C
line","active","a,""b""
c","optional"
"1312","杨雨桐","测试省样本市新区明月街580号","user_ulxrfvtunnxr@example.test","user_zrrmtrflqoes","https://sample-hdtizskg.example.test/gtkijp","39beda8f-8c99-4cac-87cf-bf7bf825b6d9","198.51.100.187","2001:db8:57cb:8ff4:a928:5319:095e:7699","3a:2c:b6:0b:02:a2","#b5d243","示例远航设计有限公司","软件工程师","云影","希望，时间，长街。","false","6","238.42","2024-03-02","3611820493346","9785614663667","SKU-fq-6618","C
line","active","a,""b""
c","optional"
"1314","李子安","测试省示例市东城区青山路673号","user_iwstqovxurgk@example.test","user_googlcetnzcm","https://sample-gobmxczh.example.test/zfcgyr","fe5b468e-1f1c-4200-934a-192890339e6e","192.0.2.162","2001:db8:38d2:6db0:bb1e:f057:4530:34b4","ae:06:da:f9:35:df","#6d527d","示例海棠设计有限公司","插画师","月色","时间，山林，脚步。","true","1","136.49","2024-02-28","3927667365365","9783479591170","SKU-ve-8660","A","archived","a,""b""
c","optional"
"1316","郑明","测试省示例市东城区青山路432号","user_flvdturxqoge@example.test","user_sqlzkeqyxvhk","https://sample-rwfkyyei.example.test/yeapgt","142551f7-b7bc-404d-a7b8-8bb9b2850110","203.0.113.87","2001:db8:a9e7:6ad7:6e1e:2d44:1d2f:0753","12:e0:6c:16:6f:46","#398d8a","示例明月信息有限公司","产品设计师","希望","河流，长街，脚步。","false","2","-26.09","2024-03-01","6869712692521","9789708327732","SKU-dm-7654","C
line","active","a,""b""
c","optional"
"1318","黄星辰","测试省示例市东城区星河路219号","user_rmrtcvtipiei@example.test","user_ibzgkbvxfmek","https://sample-vmpsgnde.example.test/pllvsy","6cc51da5-689a-4c24-8fdd-a03532d700a5","198.51.100.197","2001:db8:cde2:0bc6:fe45:abc6:65ee:1c46","4e:59:e2:e5:86:32","#20f585","示例绿洲文创有限公司","软件工程师","微风","青石，花园，书页。","false","3","-50.14","2024-03-02","1435831444164","9786108584802","SKU-ew-3889","A","active","a,""b""
c","optional"
"1320","许若云","测试省示例市西城区星河路253号","user_tbuxzpeaibmm@example.test","user_povhiuquycrd","https://sample-dsyfufxf.example.test/opeiuz","2bd9cdb1-bbe7-4e3f-b787-3d5e0657a083","203.0.113.131","2001:db8:21a9:7c90:ed86:7821:de43:b9d7","7a:60:6f:e3:72:24","#fb2065","示例晨光科技有限公司","软件工程师","山林","时间，雨声，希望。","false","9","77.01","2024-02-29","4269748744218","9785032729099","SKU-ew-5315","A","archived","a,""b""
c",""
"1322","林雨桐","测试省示例市西城区星河路424号","user_gslcphvcxwnd@example.test","user_ipjovzxbefaj","https://sample-dxgybhhz.example.test/enmhbf","d79e490c-cded-4614-a18b-d851d9e437b1","192.0.2.222","2001:db8:2ede:9103:7524:534d:9b95:677f","42:7f:31:0d:82:bf","#4d1018","示例星河文创有限公司","系统管理员","海岸","灯火，时间，旅程。","false","5","74.02","2024-03-01","4505443322888","9783227504292","SKU-ea-9473","A","active","a,""b""
c",""
"1324","林子安","测试省样本市新区明月街388号","user_nwyqueythzok@example.test","user_lbxyczhdnude","https://sample-jqqinbeh.example.test/bvhpnb","fb8f7ae5-f5aa-4608-bbeb-33ca3fbec082","203.0.113.23","2001:db8:4c29:e1cb:417b:c9ed:daca:d40f","6e:24:3f:02:7c:50","#c8ac0e","示例远航文创有限公司","项目经理","星空","花园，青石，微风。","true","2","27.36","2024-02-28","6913175078474","9780801657238","SKU-lz-6898","A","archived","a,""b""
c","optional"
"1326","郑小川","测试省样本市新区星河路722号","user_znahgeuoqehq@example.test","user_ygyksjquajmd","https://sample-onathtps.example.test/hhvose","2c349cef-c85a-462e-bae8-a22cb932a3b0","198.51.100.1","2001:db8:6b26:621f:16b2:ae76:7adb:04f0","42:d8:23:12:9b:f0","#769729","示例绿洲科技有限公司","数据分析师","灯火","希望，故事，书页。","false","9","230.13","2024-03-01","3772321486944","9787272778530","SKU-kh-7534","C
line","active","a,""b""
c","optional"
"1328","吴晓月","测试省示例市西城区星河路502号","user_sazasvaavsrd@example.test","user_psmxmkpxepgg","https://sample-ksuokrjw.example.test/exnhcf","1bb33c00-e459-4e30-bc63-b7d096e49ac9","203.0.113.17","2001:db8:bb59:67f1:2b9a:aeea:2746:7396","f6:06:99:67:f3:9f","#51ffe8","示例明月设计有限公司","产品设计师","时间","窗台，灯火，窗台。","false","5","201.56","2024-02-28","3848932850716","9788604728421","SKU-lg-9310","C
line","active","a,""b""
c",""
"1330","吴星辰","测试省样本市新区样本大道137号","user_xyxabcbcknvo@example.test","user_mgjqtednuqot","https://sample-vvsdnplr.example.test/scqkrj","51b57010-aa93-4fb9-8bfa-72f94de5fc9f","192.0.2.153","2001:db8:4b69:da03:5813:680d:04ce:109d","ae:2c:8a:42:df:30","#320f28","示例星河科技有限公司","系统管理员","远方","晨光，雨声，长街。","false","4","145.16","2024-02-29","8285099428375","9780516863498","SKU-vt-4475","B,quoted","active","a,""b""
c",""
"1332","刘明","测试省示例市东城区青山路529号","user_hvjibvehqmcy@example.test","user_gquticzqccfd","https://sample-hddlkcyp.example.test/hvxueq","6498e786-aaee-44dc-ab3b-9fc37976d958","203.0.113.134","2001:db8:4edd:636f:eb61:c01d:5c22:4165","2e:76:c2:fe:7a:eb","#e8414b","示例明月科技有限公司","项目经理","脚步","晨光，灯火，星空。","false","3","-25.24","2024-02-29","2420418266856","9788011126087","SKU-pn-1618","B,quoted","active","a,""b""
c","optional"
